,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,Phase
2585,0.00092492,-0.00278611,-0.00134185,-0.00858519,-0.00890622,-4.561e-05,0.00475482,-0.00246596,-0.00118063,-0.01052528,-0.00694806,-0.0007834,0.00446735,3.464e-05,-0.00041592,2.58e-05,-8.601e-05,7.96e-06,0.00357279,-0.00087124,-0.0002738,-4.765e-05,-4.663e-05,-1.1e-06,0.00322776,0.01237046,0.00548481,0.01263609,0.0044868,9.015e-05,0.00368766,6.668e-05,'D'
9710,-4.864e-05,-0.00190693,5.888e-05,-0.00314775,-0.01178094,0.00058365,-0.00011690000000000001,-0.00162459,2.698e-05,-0.00349259,-0.0039373,-0.00018475,-9.313e-05,-0.00025434,2.457e-05,-0.00149972,-0.00465727,0.0001113,-1.58e-05,-0.00025055,4.451e-05,-0.00157117,-0.00096607,-0.00021833,0.00190846,0.01220818,0.00162902,0.00526637,0.00027196,0.00489405,0.00025496,0.00185729,'D'
4683,0.00045369999999999997,-0.00078766,-0.00034902,-0.00175268,-0.0002343,7.163e-05,0.00154882,-0.00149956,-0.00027561,-0.00085718,-0.00107278,0.00026065,9.059e-05,-4.738e-05,3.58e-06,8.934e-05,-0.00013563,-7.55e-06,0.00013653,1.145e-05,7.7e-07,0.00016909,-0.00036953,2.881e-05,0.00097369,0.00176972,0.00217336,0.0013977,0.00010229999999999999,0.00016259,0.00013701,0.0004074,'D'
9154,0.00378772,-0.00088639,0.00123484,0.00195007,-0.01187455,-0.00151633,0.00356064,0.0018034000000000001,0.00059612,-0.00187435,0.00072066,0.00011676,4.881e-05,-0.00020268,-0.00018875,-0.00154018,0.00105117,0.00010222,0.00113447,0.00126419,0.00011705,-0.00175049,0.00073721,0.00010409,0.00408134,0.01212877,0.00403556,0.00201151,0.00028123,0.0018675,0.00170262,0.00190225,'H'
9796,-0.00041922,-0.00233788,0.0001528,-0.01119362,-0.00203872,-3.029e-05,-0.0002481,-0.00228096,0.00015811,-0.00893445,-0.00177227,-9.053e-05,-0.00227154,-0.00166654,0.00033214,-1.24e-06,0.00010413,-8.27e-06,-5.188e-05,-0.00110061,0.00012621,9.68e-06,8.939e-05,-3.09e-06,0.00238008,0.011377799999999999,0.00229985,0.00910898,0.00283682,0.00010446,0.00110904,8.996e-05,'H'
4005,0.0026905,0.00021812,9.753e-05,0.00050034,7.495e-05,0.00011279,0.00013696,9.921e-05,4.8200000000000006e-05,0.00056801,6.961e-05,9.908e-05,-0.00026928,-8.111e-05,-2.88e-06,-4.23e-06,1.698e-05,1.7e-07,-5.12e-06,-6.22e-06,-1.6e-07,6.33e-06,1.641e-05,-3.7e-07,0.00270109,0.00051835,0.00017585,0.00058077,0.00028124,1.75e-05,8.06e-06,1.759e-05,'D'
1938,0.00022541,0.00069433,-0.00021569,-0.00250215,-0.00075502,-0.00017307,0.00032541,-0.00077251,-0.00028310000000000005,-0.00182425,-0.00029717,-0.00025756,0.00017801,-0.00027877,8.222e-05,6.594e-05,-1.721e-05,-1.723e-05,8.28e-06,-0.00011520000000000001,1.807e-05,0.00016208,7.881e-05,-1.569e-05,0.0007612,0.00261931,0.00088477,0.00186616,0.00034083,7.029e-05,0.00011690000000000001,0.00018091,'D'
7848,0.00484141,-0.00369298,0.0004935,-0.01069514,0.00228549,-0.00226929,0.00199226,-0.0014972000000000002,-0.00059968,-0.00445377,-0.00101116,-0.0016645,0.00057757,-0.00020356,-8.256e-05,-0.00539827,0.0012127000000000001,-0.00067302,0.00011343,8.067e-05,-0.00010417,-0.00162645,-0.00033442,-0.00026508,0.00610908,0.01116957,0.00256327,0.00486097,0.00061793,0.00557359,0.00017386,0.0016815,'D'
9122,-0.00029903,-0.00011604,-5.299e-05,-0.00418622,0.00163659,-0.00049883,-0.00031984,-0.00012202,-3.621e-05,5.3500000000000006e-05,-0.00028662,-2.52e-05,-3.745e-05,-3.137e-05,-2.19e-06,-0.00156768,0.00082391,-0.00018584,-3.445e-05,-3.516e-05,-7.6e-07,-4.338e-05,0.00014868,-2.108e-05,0.00032510000000000004,0.00452235,0.00034423,0.00029265,4.8899999999999996e-05,0.00178072,4.923e-05,0.00015631,'D'
5725,-0.00133079,0.00082535,0.0003048,-0.00033638,0.00036258,-1.481e-05,-0.00018094,2.677e-05,-4.179e-05,-0.0002012,7.292e-05,-3.112e-05,0.00030112,-0.00013857,-7.252e-05,-1.65e-06,5.7999999999999995e-06,6.3e-07,-1.945e-05,4.07e-06,-1.381e-05,9.39e-06,5.45e-06,-6.7e-07,0.00159534,0.0004948,0.00018762,0.00021625,0.00033931,6.07e-06,2.42e-05,1.087e-05,'H'
1678,0.00134656,-0.00242914,-0.00012035,-0.0163615,-0.00575782,-0.00101941,0.00134402,-0.00242036,-0.00012038,0.00085031,0.00057398,-0.00033375,-0.00044738,0.0001406,-4.49e-06,-7.381e-05,-0.0001729,7.55e-05,-0.00044651,0.00013757,-4.46e-06,-3.276e-05,-0.00013094,6.134e-05,0.00278,0.01737499,0.0027711,0.00107883,0.00046898,0.0002026,0.00046724,0.00014826,'D'
9518,-0.00123675,0.00080195,0.00029648,-0.00021888,0.00089288,-8.679e-05,-0.00078839,0.00034173,0.00029943,-0.00021177,0.00087521,-8.488e-05,0.00013031,-5.679e-05,-1.826e-05,-9.573e-05,0.0004346,-4.644e-05,0.00015728,-7.401e-05,-2.028e-05,-9.931e-05,0.00044352,-4.738e-05,0.00150353,0.0009234,0.00090994,0.00090445,0.00014332,0.00044744,0.000175,0.00045696,'D'
7650,-0.00242243,-0.00984683,-0.00229852,0.00178772,-0.00037317,-0.000244,-0.00042705,-0.00129162,2.059e-05,0.0008727,-0.00061929,-0.00015621,-0.00045328,-0.00205635,-0.00052044,-0.00010275,6.841e-05,2.8499999999999998e-05,-8.340000000000001e-05,-0.00184841,-0.000206,5.48e-06,9.181e-05,-2.446e-05,0.01039766,0.00184248,0.00136055,0.00108145,0.00216908,0.00012669,0.00186173,9.517e-05,'H'
2635,-0.0027183000000000003,-0.00076038,0.00019861,4.66e-06,8.01e-05,-3.225e-05,-0.00063154,9.927e-05,-2.93e-06,0.00064524,-8.258e-05,3.087e-05,0.00010114,-0.0001072,-4.32e-06,-5.508e-05,9.074e-05,-1.86e-05,9.526e-05,-1.052e-05,-1.198e-05,-0.00022271,7.541e-05,-2.6899999999999997e-05,0.00282963,8.647e-05,0.0006393,0.00065123,0.00014744,0.00010776,9.658e-05,0.00023667,'D'
6853,-0.0005059999999999999,-0.00013718,-0.0051713,-0.00228098,-0.00124157,0.00672616,-9.868e-05,-0.00011402,-0.00545886,-0.00068239,-0.00263296,0.00675443,-1.193e-05,9.687e-05,0.00102551,-0.00013234,-9.376e-05,0.00033179,-8.813e-05,4.456e-05,0.00045569999999999996,-0.00015806,-8.554e-05,0.00010800000000000001,0.00519781,0.0072101,0.00546094,0.00728151,0.00103015,0.00036931,0.00046628,0.00020968,'H'
1692,-0.00089174,-0.00042467,9.322e-05,-0.00064949,-7.816e-05,0.00012452,-0.00088418,-0.00045089999999999996,9.344e-05,-0.00045043,-0.00018371,5.744e-05,9.533e-05,5.343e-05,-1.527e-05,-0.0002302,-4.69e-06,-2.788e-05,9.474e-05,5.545e-05,-1.528e-05,-0.00020025,-1.998e-05,-3.496e-05,0.00099209,0.00066592,0.0009969,0.00048983,0.00011034,0.00023193,0.00011083,0.00020426,'D'
2518,0.0041151,-0.01772273,6.028e-05,0.00498778,-0.01858613,-0.00088826,0.00065917,-0.01594505,-0.00093184,-0.01045084,-0.01418098,0.0016672999999999998,0.00067364,0.00111021,0.0002641,0.00242412,-0.00107609,0.00023176,0.00306651,-0.00020324,-0.00031348,0.00033084,0.00021547,-8.127e-05,0.01819431,0.01926425,0.01598585,0.01769464,0.00132518,0.00266234,0.00308918,0.00040310000000000004,'D'
733,-0.00029818,-0.00019785,2.058e-05,0.0010208,-0.00016198,-0.00016108,0.00100455,0.00045924,-0.00016288,0.00058152,0.00016626,-3.686e-05,1.876e-05,5.538e-05,-2.388e-05,0.00010938,-7.564e-05,-2.56e-05,2.952e-05,5.537e-05,-2.55e-05,9.377e-05,-1.87e-05,3.85e-06,0.00035844,0.00104605,0.00111649,0.00060594,6.316e-05,0.00013542,6.773e-05,9.570000000000001e-05,'D'
2976,0.00043187,0.0001349,-1.831e-05,0.00064488,-0.00125207,7.521e-05,0.00078485,0.00039078,-0.00013813,0.00020818,-0.00085868,-8.636e-05,2.57e-05,-2.5e-07,-3.7000000000000006e-06,-4.339e-05,6.159e-05,-7.21e-06,0.00232636,0.00602483,3.275e-05,-9.329e-05,0.00010677,5.5e-07,0.00045282,0.00141039,0.00088757,0.00088777,2.596e-05,7.568e-05,0.00645846,0.00014179,'H'
1730,0.00045912,2.006e-05,-7.745e-05,-0.00213967,-0.0008407,0.00015844,0.00045861,2.179e-05,-7.745e-05,-0.00171478,-0.0005891,8.926e-05,-3.303e-05,-2.035e-05,3.36e-06,0.00660112,8.463e-05,0.00044878,-3.3600000000000004e-05,-1.842e-05,3.35e-06,0.004973300000000001,6.799e-05,0.00034837,0.00046604,0.00230436,0.00046561,0.00181534,3.894e-05,0.006616899999999999,3.847e-05,0.00498595,'D'
4712,-9.603e-05,0.00115954,-7.742e-05,0.00195051,0.0006707000000000001,-0.00012513,-0.00052881,0.00130431,-8.663e-05,0.00103539,0.00055778,-8.726e-05,9.145e-05,0.00022086,-7.91e-06,-0.00015274,5.02e-05,2.312e-05,0.00011766,0.0001394,-4.71e-06,-9.613e-05,4.026e-05,1.935e-05,0.00116608,0.00206639,0.0014100999999999999,0.0011792999999999999,0.00023918,0.00016243,0.00018247,0.000106,'D'
9109,0.00141534,-0.00058427,-7.073e-05,-0.00269102,0.00295502,-0.00192332,0.00111744,-0.00049065,-6.999e-05,-0.00776348,0.00531784,-0.00219893,0.00189157,-0.00069046,-0.0001829,0.00078841,-0.00082433,0.00032899,0.0014324000000000001,-0.00051126,-0.00013528,-0.00076278,0.00033609,0.00042981,0.00153282,0.00443541,0.00122242,0.00966366,0.00202194,0.00118716,0.00152691,0.00093783,'D'
3747,-0.00019733,-6.726e-05,-4.66e-06,0.00153333,-0.00080499,0.0005943,0.00016811,9.396e-05,-5.991e-05,0.00081944,-0.0008677,0.00027867,-0.00015122,-2.656e-05,1.343e-05,-0.00021541,-0.0005178,-0.00012691,-4e-07,1.311e-05,2.64e-06,-4.272e-05,-7.329e-05,-1.548e-05,0.00020853,0.00183093,0.00020169,0.00122558,0.00015412,0.000575,1.338e-05,8.623e-05,'D'
711,0.00089952,0.00074985,0.00042009,0.00079154,0.0016102999999999998,2.463e-05,-0.00055238,0.00055911,5.281e-05,0.00081185,0.00153617,3.515e-05,0.00150944,0.00188101,8.831e-05,0.00022242,0.00011188,2.01e-05,0.00034459,-1.842e-05,7.5e-07,0.00022296,0.00010893,1.993e-05,0.00124414,0.00179449,0.00078773,0.00173786,0.00241338,0.00024979,0.00034508,0.00024895,'D'
8749,0.00750381,0.00977754,-0.0014847999999999999,-0.00552893,0.00150385,-0.00029569,0.00765986,0.00988486,-0.0015039,-0.00144594,-0.00119599,-0.00013584,0.00154439,0.00341101,-0.00048526,-0.00071446,0.00114104,-6.4e-07,0.00151841,0.00330592,-0.00051613,0.00041969,9.18e-05,1.183e-05,0.01241419,0.00573743,0.01259546,0.00188138,0.00377566,0.00134627,0.00367437,0.00042977,'D'
445,0.00464885,0.00437321,-0.00013887,0.00353488,-0.00060338,-7.073e-05,-0.00158166,0.00723588,-0.0002609,0.00164572,-0.00011577,-8.585e-05,0.00012121,0.00027089,2.439e-05,0.00047989,2.836e-05,2.46e-05,-0.00099879,0.00257349,-0.00013312,0.00023366,0.00013562,2.176e-05,0.00638404,0.0035866999999999995,0.00741132,0.00165202,0.00029777,0.00048136,0.00276372,0.00027104,'D'
5030,-0.00189364,0.00277978,0.0003551,0.00071906,-0.00157467,-0.00010591,-0.00177011,0.00334827,0.00038734,0.00052219,-0.00070724,-0.00017984,-4.706e-05,0.00021474,2.005e-05,-4.448e-05,4.566e-05,3.92e-06,0.0001054,-1.85e-05,-1.485e-05,-2.466e-05,1.499e-05,1.7e-06,0.00338219,0.00173432,0.00380713,0.00089733,0.00022075,6.387e-05,0.00010804,2.891e-05,'H'
1512,0.00806468,0.00349153,-0.0019519000000000001,0.00123031,0.00021509999999999997,-1.287e-05,-0.00406027,0.00325238,-0.00089251,0.00108227,-0.0002185,2.272e-05,-7.49e-06,-2.533e-05,1.58e-06,-0.00588859,0.00199285,-0.0004165,-1.0300000000000001e-05,-4.687e-05,-2.63e-06,0.00014489,-3.378e-05,2.321e-05,0.0090022,0.00124903,0.00527829,0.00110435,2.646e-05,0.00623061,4.806e-05,0.00015058,'D'
9527,0.00161782,5.621e-05,-2.263e-05,1.842e-05,0.00010287,-2.761e-05,0.00069822,0.00058557,-0.00012235,2.705e-05,8.144e-05,-2.535e-05,7.313e-05,3.131e-05,-8.14e-06,7.429e-05,5.42e-05,-9.18e-06,8.1e-05,4.41e-06,-1.127e-05,7.464e-05,5.337e-05,-9.09e-06,0.00161895,0.0001081,0.00091944,8.948e-05,7.996e-05,9.242e-05,8.190000000000001e-05,9.22e-05,'D'
1507,-0.00444022,-0.00133158,0.00088145,4.651e-05,0.00021166,6.432e-05,0.00224396,-0.0017227999999999998,0.00052992,5.704e-05,6.231e-05,5.911e-05,-0.00056606,-0.00013218,0.00011014,9.87e-06,-1.296e-05,-2.81e-06,0.00029418,-0.00019062,6.567e-05,9.53e-06,-6.72e-06,-2.54e-06,0.00471865,0.00022606,0.00287823,0.00010309999999999999,0.00059163,1.653e-05,0.00035664,1.193e-05,'D'
5047,0.00079023,0.00387919,-0.00023037,0.00044506,0.00061763,-0.00055442,0.00059303,0.00461355,-0.00018299,0.00021725,-0.00036059,-7.541e-05,-6.426e-05,-0.00014555,2.08e-06,6.21e-06,4.371e-05,6.82e-06,-8.499999999999999e-05,-0.00044243,1.322e-05,1.54e-06,4.165e-05,-2.81e-06,0.00396555,0.00094177,0.00465511,0.00042768,0.00015912,4.467e-05,0.00045071,4.177e-05,'H'
9529,-0.00555797,-0.00784075,0.00105634,0.00061772,0.00173718,-0.00030036,-0.0051984,-0.00860455,0.00102219,0.00067896,0.00158552,-0.00028446,-0.00288857,-0.00304556,0.00042616,0.00049508,0.00049531,-1.089e-05,-0.00236485,-0.00355076,0.00045223,0.00051417,0.00044801,-5.94e-06,0.00966873,0.00186804,0.01010477,0.00174808,0.00421911,0.0007004,0.00429009,0.000682,'D'
1511,0.00808788,0.00357006,-0.0019568,0.01948494,-0.00596274,0.00127827,-0.00402833,0.00339768,-0.00088434,0.00063311,-0.00011379,-4.923e-05,4.25e-06,-6.315e-05,7.17e-06,0.00616357,-0.00196261,0.00042928,-5.771e-05,-2.009e-05,-1.323e-05,7.695e-05,-5.341e-05,2.7e-07,0.00905473,0.02041693,0.00534357,0.00064514,6.37e-05,0.00648273,6.252e-05,9.367e-05,'D'
6991,-6.422e-05,-0.00034914,0.0014363,-0.00174294,0.00031693,-0.00215193,-0.00193053,-0.00248109,-0.00257117,-0.00062462,-0.00012384,-0.00128893,-1.282e-05,7.628e-05,0.00024478,-0.00022855,-1.01e-05,-0.00060147,-0.00027967,-0.00039206,-0.00059522,9.813e-05,0.00016614,0.00165467,0.00147952,0.00278731,0.00406124,0.00143764,0.00025671,0.00064351,0.00076565,0.00166588,'H'
5706,0.00265514,0.0013197,-0.00044661,-0.00107161,-0.00091876,1.682e-05,0.00016676,0.00151799,0.00019028,-0.00074863,-0.00068869,1.176e-05,-0.00015679,-9.004e-05,3.648e-05,2.377e-05,1.072e-05,6.4e-07,0.00010787,2.222e-05,-2.376e-05,1.498e-05,6e-06,1.53e-06,0.00299848,0.00141165,0.00153893,0.00101729,0.00018445,2.608e-05,0.00011267,1.621e-05,'H'
8170,-0.00711471,-0.00461805,0.00039491,-0.00054604,-0.00039869,0.00012418,-0.00764195,-0.00806744,-1.586e-05,-0.00437871,0.00047694,0.00082223,-0.00142323,-0.00061837,6.847e-05,-9.981e-05,-2.954e-05,1.764e-05,-0.00156467,-0.00135287,-4.92e-06,-0.00090786,8.99e-05,0.00020236,0.00849126,0.00068741,0.011112299999999999,0.0044807,0.00155327,0.00010557,0.00206845,0.00093447,'H'
9520,-0.00098343,0.0013859999999999999,1.831e-05,-7.31e-05,0.00134246,-8.056e-05,-4.307e-05,0.00041121,4.467e-05,-6.578e-05,0.00132431,-7.868e-05,0.00045065,-7.184e-05,6.2e-06,0.00021955,5.022e-05,2.339e-05,0.00017174,2.442e-05,-6.595e-05,0.00021925,5.096e-05,2.33e-05,0.00169955,0.00134686,0.00041586,0.00132828,0.00045638,0.00022643,0.00018558,0.0002263,'D'
1864,-0.00012473,-0.0001204,-8.82e-06,-0.0001291,0.00020401,4.293e-05,-0.00433489,0.00589167,-0.00048949,-0.00016179,-6.785e-05,7.74e-06,-3.067e-05,-4.218e-05,1.81e-06,-1.114e-05,-1.933e-05,9.3e-07,-0.00035449,0.00020263,-2.37e-05,-1.401e-05,-4.819e-05,-3.7e-07,0.00017358,0.00024522,0.00733094,0.00017562,5.218e-05,2.233e-05,0.00040899999999999997,5.018e-05,'D'
9620,0.00051009,-0.0001325,-0.00029837,-0.00160728,0.00928046,-0.00194894,0.00084802,0.00093481,-0.00049667,0.00616828,-0.00290962,-0.00049653,-8.991e-05,2.039e-05,-1.492e-05,-0.00311359,0.00171222,-0.00073045,0.00028495,0.00043886,-0.00027846,0.00241738,-0.00055306,-5.924e-05,0.00060562,0.00961814,0.00135635,0.00683814,9.340000000000001e-05,0.00362763,0.00059274,0.00248055,'H'
3650,0.00860932,-0.01397285,-0.00276812,0.00204983,-0.01192417,-0.00096912,0.00675417,-0.01110144,-0.00183527,0.00018607,-0.00888767,-0.00167841,0.00015165,0.00397389,-0.00012890000000000002,-0.00030260000000000004,0.00155543,0.00026319999999999995,-0.00165814,0.00278754,0.00040021,0.00014015,0.00151814,0.00034051,0.01664402,0.01213783,0.0131236,0.00904667,0.00397887,0.0016063,0.00326802,0.00156216,'H'
1368,0.0079794,0.00027194,-0.00045131,-9.622e-05,-0.00067162,-9.234e-05,-0.00047943,-4.491e-05,4.266e-05,-9.02e-05,-0.00066909,-9.181e-05,0.00466138,0.00219559,0.00012174,-0.00261401,-0.00071117,5.89e-06,0.00212213,0.00127041,0.00042751,-0.00259133,-0.00080602,1.649e-05,0.00799678,0.00068473,0.00048342,0.00068135,0.00515402,0.00270903,0.00251001,0.00271384,'D'
7760,-0.00585551,-0.00411774,0.00134281,7.915e-05,0.0007480000000000001,-1.589e-05,-0.00457272,-0.00454957,0.00150215,-4.677e-05,0.00070788,-2.346e-05,2.814e-05,0.00041176,-4.623e-05,-1.172e-05,-4.486e-05,-2.63e-06,0.0002088,0.00012752,-7.557e-05,-7.833e-05,-8.804e-05,-1.048e-05,0.00728327,0.00075235,0.00662305,0.00070981,0.00041530000000000007,4.644e-05,0.00025607,0.00011831,'D'
7100,0.00139424,-0.00213718,-0.008245,0.00322918,-0.00215565,-0.00202348,0.00230942,-0.00049919,-0.00426344,0.00232297,-0.00171212,-0.00164625,0.00045302,0.00014196,-0.00074677,-0.00037185,0.00067431,0.00075301,0.00020030000000000002,0.00018944,-0.00086483,-9.327e-05,0.00047418,0.00063438,0.00863085,0.00437823,0.00487438,0.00332231,0.0008849,0.00107703,0.00090771,0.00079749,'D'
978,-0.0059475000000000005,0.00011999999999999999,4.385e-05,0.00246149,0.0027,-6.508e-05,-0.02164598,0.00575741,0.00204293,-1.165e-05,0.00069807,-6.67e-06,0.00262335,-0.00077285,-0.0003243,3.456e-05,-0.00012105,1.134e-05,0.00020418,-0.00021902,-8.91e-06,0.00311631,-0.00083349,0.00016030000000000002,0.00594888,0.0036542000000000002,0.02249155,0.0006982000000000001,0.00275398,0.0001264,0.00029956,0.00322983,'D'
7721,0.00166454,-0.00021795,-4.57e-06,-7.82e-05,4.487e-05,-1.229e-05,0.00166105,-0.00022179,-4e-06,-7.347e-05,4.041e-05,-1.137e-05,0.00050204,6.804e-05,-3.9e-05,1.329e-05,-1.671e-05,-3.04e-06,0.00050179,6.774e-05,-3.894e-05,1.363e-05,-1.705e-05,-2.96e-06,0.00167876,9.1e-05,0.00167579,8.461e-05,0.00050813,2.156e-05,0.00050784,2.203e-05,'D'
9854,-0.00016955,0.00176088,-0.00037948,0.00044821,0.00077235,-0.00016603,-0.00195207,-0.00014394,-0.0001528,-0.00045105,0.00083797,-0.00012231,6.346e-05,0.00033009,-3.01e-05,0.00272362,-0.00044024,0.00021109,5.829e-05,0.0003179,-3.068e-05,8.31e-06,-0.0001719,1.089e-05,0.00180927,0.00090829,0.00196333,0.00095948,0.00033748,0.00276703,0.00032466,0.00017245,'D'
9646,-8.667e-05,-7.29e-06,0.00016232,-0.00040947,-0.00155989,0.00027447,0.0016617000000000001,0.00125656,8.240000000000001e-05,0.00065917,-0.00362901,0.00014555,9.8e-07,3.68e-06,-6.15e-06,7.803e-05,-0.00021561,4.11e-06,0.00060125,0.00080161,0.00019981,0.00047592,-0.00072353,-5.37e-06,0.00018415,0.00163593,0.00208494,0.00369126,7.24e-06,0.00022933,0.00102177,0.00086604,'H'
4080,-8.190000000000001e-05,-0.00018404,-6.281e-05,-0.00014382,-0.00028176,-7.415e-05,0.00045397,-0.0002451,-2.029e-05,-0.00014318,-0.00028983,-5.341e-05,8.63e-06,-2.008e-05,-1.171e-05,-1.474e-05,-3.341e-05,-1.47e-05,0.00010133,-5.878e-05,-1.36e-06,-1.796e-05,-3.951e-05,-1.22e-05,0.00021101,0.00032491,0.0005162999999999999,0.00032765,2.479e-05,3.936e-05,0.00011715,4.509e-05,'D'
9186,0.00033979,-0.00066774,0.00011573,0.00553851,-0.01071428,-0.00181093,0.00070223,-0.00075125,0.00011405,0.00538417,-0.01080503,-0.00180534,6.755e-05,0.00073526,0.00022569,-0.00052453,0.00088039,0.00026884,0.00028456,0.00073504,0.00016472,-0.00053205,0.00087597,0.00026912,0.0007581,0.01219632,0.00103466,0.01220644,0.00077208,0.00105948,0.00080523,0.00105964,'H'
952,0.00190135,-0.00091791,-0.00022204,-0.00018855,-0.00035071,-0.0001226,0.00158109,-0.00048595,-0.00025041,0.0008609999999999999,-0.00090049,8.858e-05,0.00036243,8.998e-05,-2.214e-05,0.00011746,0.00011197,-4.92e-06,0.00044897,-4.046e-05,-1.375e-05,0.00024273,0.00012715,1.132e-05,0.00212296,0.00041663,0.00167293,0.00124902,0.00037409,0.00016235,0.00045099999999999996,0.00027425,'D'
3186,9.235e-05,0.00080864,4.978e-05,-0.00021969,0.00081362,8.912e-05,0.00017662,0.00076582,-3.9e-06,-8.467e-05,0.00043841,0.00013437,-1.88e-06,-1.801e-05,-2.79e-06,1.742e-05,-3.057e-05,-3.51e-06,-8.51e-06,-2.192e-05,-7.2e-07,1.43e-06,-3.653e-05,-9.4e-07,0.00081542,0.00084746,0.00078593,0.00046629,1.832e-05,3.535e-05,2.353e-05,3.657e-05,'H'
1387,2.8499999999999998e-05,0.00015896,8.2e-07,-0.00706539,0.00074305,-0.00055459,-0.00014725,0.00013215,-1.375e-05,0.00334475,-0.00491369,-0.00163171,1.165e-05,-4e-07,1.84e-06,0.0011942,-0.00246058,-0.00061196,2.55e-06,8.88e-06,-1.65e-06,0.00085416,-0.00181656,-0.00045651,0.0001615,0.00712597,0.00019834,0.00616394,1.18e-05,0.00280269,9.38e-06,0.00205862,'D'
7325,0.00057913,0.00093564,-7.77e-05,0.00022819,7.366e-05,2.328e-05,0.00058,0.0009331,-7.788e-05,0.00022805,7.797e-05,2.328e-05,-7.516e-05,-0.00010472,2.007e-05,-1.176e-05,-6.81e-06,-2.13e-06,-6.802e-05,-1.224e-05,1.037e-05,-1.175e-05,-7.13e-06,-2.15e-06,0.00110311,0.00024091,0.00110142,0.00024213,0.00013045,1.376e-05,6.989e-05,1.391e-05,'D'
1722,-0.00091716,9.262e-05,0.00012924,-0.00044986,7.079e-05,6.720000000000001e-05,-0.00092087,0.00010554,0.00012915,-0.00034763,7.364e-05,4.742e-05,-0.00032537,-4.415e-05,6.093e-05,-1.36e-06,-3.2e-06,-1.333e-05,-0.00032481,-4.602e-05,6.096e-05,-8.29e-06,-7.61e-06,-1.248e-05,0.00093084,0.00046032,0.00093585,0.0003585,0.00033396,1.378e-05,0.00033367,1.6800000000000002e-05,'D'
9636,-0.00080723,0.00180346,-0.00053646,0.00102724,0.00108627,-0.00010821,0.00190104,-0.00192016,-0.0025616999999999997,0.00030823,0.00113097,-0.00011627,0.00025875,2.625e-05,3.446e-05,-0.00302414,0.00194713,-0.00027676,-0.00085791,-0.00066536,5.499e-05,1.627e-05,0.00013294,-3.898e-05,0.00204741,0.00149897,0.00372334,0.00117797,0.00026235,0.0036073999999999998,0.00108708,0.00013949,'H'
1384,-0.00011736,6.2e-07,1.518e-05,-0.00064171,0.00076736,5.243e-05,9.095e-05,-0.00011342,2.917e-05,-0.00054081,0.00065479,1.596e-05,9.27e-06,1.075e-05,-4.35e-06,-0.00115993,0.00240644,0.00058423,1.462e-05,5.74e-06,-2.2e-06,-0.00087808,0.00182739,0.00043759,0.00011834,0.00100169,0.00014828,0.0008493999999999999,1.484e-05,0.00273455,1.586e-05,0.00207409,'D'
4435,-0.00257468,0.00087274,-0.00014579,-0.00190935,-0.00222434,-0.00039358,-0.00241472,0.00082375,-0.00010290000000000001,-0.00143434,-0.00366575,-0.00045044,0.00015502,-0.00017546,3.303e-05,0.00123775,0.00046673,0.00021319,0.00026581,-3.826e-05,8.88e-06,8.644e-05,0.00013012,2.617e-05,0.00272248,0.00295774,0.00255343,0.00396207,0.00023645,0.00133989,0.00026869999999999997,0.0001584,'D'
3403,-0.00029633,5.41e-06,6.874e-05,-0.00087421,0.00043710000000000005,-4.384e-05,-0.00020689,-9.538e-05,-7.72e-06,-0.0003051,0.00025617,-6.278e-05,3.544e-05,2.47e-06,-1.102e-05,-4.073e-05,-5.51e-06,7.6e-07,2.584e-05,7.29e-06,-4.45e-06,-2.47e-06,-2.56e-06,-2.7e-07,0.00030425,0.00097837,0.00022795,0.00040330000000000005,3.72e-05,4.111e-05,2.721e-05,3.56e-06,'D'
6015,-0.0079446,-0.00175099,0.00952045,0.00121633,-0.00152938,-0.00612245,-0.00359421,-0.00217605,0.00426843,0.0009421,-0.0013352,-0.00819233,0.00013651,-0.00013316,-0.00094219,-0.00038332,-0.00011378,0.0009866,0.00025488,-0.00014069999999999998,-0.00115417,-0.00033197,-0.00012917,0.00100391,0.01252284,0.00642673,0.00598941,0.00835372,0.00096129,0.00106454,0.00119032,0.00106523,'D'
7306,-0.00430033,0.00101574,-0.02156276,-4.972e-05,-0.00126483,0.00114852,-0.0016809000000000001,0.0009550000000000001,-0.00591738,-1.033e-05,-0.00116735,0.00108145,0.00202722,0.00183824,-0.00012278,-7.827e-05,1.103e-05,5.131e-05,0.00190721,0.0018903,0.0009821,-9.790000000000001e-05,-8.2e-06,-5.936e-05,0.02201084,0.0017092,0.00622518,0.00159133,0.00273931,9.424e-05,0.00285923,0.00011479,'D'
